µÁ—π(V),x÷·(s)
-3.25,0.0
-6.375,0.0008004002001000501
-8.719,0.0016008004002001002
-7.156,0.0024012006003001503
-5.203,0.0032016008004002003
-2.469,0.004002001000500251
-3.641,0.004802401200600301
-3.641,0.005602801400700351
-4.031,0.006403201600800401
-2.859,0.007203601800900451
-0.125,0.008004002001000501
-3.25,0.00880440220110055
-5.594,0.009604802401200601
-3.641,0.01040520260130065
-2.078,0.011205602801400701
-2.469,0.01200600300150075
-5.984,0.012806403201600801
-7.547,0.013606803401700852
-5.203,0.014407203601800901
-5.594,0.015207603801900952
-6.375,0.016008004002001003
-3.641,0.01680840420210105
-2.469,0.0176088044022011
-2.078,0.018409204602301152
-0.906,0.019209604802401203
-0.906,0.020010005002501254
-2.078,0.0208104052026013
-4.812,0.02161080540270135
-5.203,0.022411205602801403
-5.203,0.023211605802901453
-5.984,0.0240120060030015
-5.984,0.02481240620310155
-5.203,0.025612806403201602
-4.031,0.026413206603301653
-2.078,0.027213606803401704
-3.641,0.02801400700350175
-4.422,0.028814407203601802
-6.375,0.029614807403701853
-5.594,0.030415207603801904
-5.203,0.03121560780390195
-5.594,0.032016008004002006
-3.25,0.03281640820410205
-1.297,0.0336168084042021
-0.906,0.034417208604302155
-2.859,0.0352176088044022
-4.422,0.036018009004502256
-3.641,0.036818409204602304
-0.125,0.03761880940470235
-0.125,0.038419209604802405
-0.516,0.03921960980490245
-1.297,0.04002001000500251
-4.031,0.040820410205102554
-5.203,0.0416208104052026
-9.109,0.042421210605302656
-9.891,0.0432216108054027
-12.234,0.04402201100550275
-7.547,0.044822411205602805
-4.031,0.04562281140570285
-3.25,0.04642321160580291
-1.688,0.047223611805902954
1.438,0.048024012006003
2.609,0.048824412206103056
-0.516,0.0496248124062031
-2.078,0.05042521260630316
-3.25,0.051225612806403205
-3.641,0.05202601300650325
-0.516,0.052826413206603307
-1.297,0.053626813406703354
-4.812,0.05442721360680341
-4.422,0.055227613806903456
-3.641,0.0560280140070035
-2.469,0.05682841420710356
-4.422,0.057628814407203605
-5.594,0.05842921460730366
-2.078,0.059229614807403706
-1.688,0.060030015007503754
-0.125,0.06083041520760381
-2.859,0.061630815407703855
-5.594,0.0624312156078039
-4.812,0.06323161580790396
-9.891,0.06403201600800401
-8.328,0.06483241620810405
-2.859,0.0656328164082041
-2.078,0.06643321660830416
-0.906,0.0672336168084042
-1.688,0.06803401700850426
0.266,0.06883441720860431
0.656,0.06963481740870435
-1.688,0.0704352176088044
-2.859,0.07123561780890446
-6.375,0.07203601800900451
-4.812,0.07283641820910455
-6.375,0.07363681840920461
-6.375,0.07443721860930466
-3.25,0.0752376188094047
-2.469,0.07603801900950476
-1.297,0.07683841920960481
-0.516,0.07763881940970485
-2.078,0.0784392196098049
-0.906,0.07923961980990496
-2.078,0.08004002001000501
-1.688,0.08084042021010505
-2.469,0.08164082041020511
-5.594,0.08244122061030516
-8.328,0.0832416208104052
-8.719,0.08404202101050526
-6.375,0.08484242121060531
-5.594,0.08564282141070535
-2.859,0.0864432216108054
-4.422,0.08724362181090546
-2.078,0.0880440220110055
0.656,0.08884442221110556
1.828,0.08964482241120561
-1.297,0.09044522261130566
-1.297,0.0912456228114057
-0.906,0.09204602301150576
-4.031,0.09284642321160581
-7.547,0.09364682341170585
-7.938,0.09444722361180591
-7.547,0.09524762381190596
-4.031,0.096048024012006
-3.25,0.09684842421210606
-0.125,0.09764882441220611
-1.688,0.09844922461230617
0.266,0.0992496248124062
1.047,0.10005002501250626
-1.297,0.10085042521260631
-3.25,0.10165082541270636
-3.25,0.10245122561280641
0.266,0.10325162581290646
-5.984,0.1040520260130065
-5.594,0.10485242621310656
-6.766,0.10565282641320661
-5.984,0.10645322661330665
-3.25,0.10725362681340671
-4.031,0.10805402701350676
-0.516,0.10885442721360682
-0.516,0.10965482741370686
-0.906,0.11045522761380691
0.656,0.11125562781390697
-0.906,0.112056028014007
-4.031,0.11285642821410706
-4.031,0.11365682841420711
-5.984,0.11445722861430715
-9.109,0.11525762881440721
-5.594,0.11605802901450726
-4.422,0.11685842921460732
1.828,0.11765882941470736
-0.516,0.11845922961480741
1.047,0.11925962981490747
2.609,0.12006003001500751
-1.297,0.12086043021510756
-2.469,0.12166083041520762
-3.641,0.12246123061530766
-4.422,0.12326163081540771
-6.375,0.12406203101550776
-7.547,0.1248624312156078
-8.328,0.12566283141570786
-7.156,0.12646323161580791
-6.375,0.12726363181590797
-2.859,0.12806403201600802
-2.469,0.12886443221610805
0.266,0.1296648324162081
1.828,0.13046523261630816
4.172,0.1312656328164082
-1.688,0.13206603301650827
-2.078,0.13286643321660832
-5.203,0.13366683341670837
-4.812,0.1344672336168084
-7.156,0.13526763381690846
-9.109,0.1360680340170085
-8.328,0.13686843421710856
-6.375,0.13766883441720862
-2.078,0.13846923461730867
1.047,0.1392696348174087
0.266,0.14007003501750875
0.656,0.1408704352176088
-0.516,0.14167083541770886
-3.641,0.14247123561780892
-2.078,0.14327163581790897
-5.203,0.14407203601800903
-6.375,0.14487243621810905
-5.984,0.1456728364182091
-4.031,0.14647323661830916
-2.859,0.14727363681840921
-3.25,0.14807403701850927
-2.078,0.14887443721860932
-1.297,0.14967483741870938
-2.469,0.1504752376188094
-1.297,0.15127563781890946
-0.516,0.1520760380190095
-2.859,0.15287643821910957
-4.812,0.15367683841920962
-6.375,0.15447723861930968
-5.594,0.1552776388194097
-5.203,0.15607803901950976
-4.812,0.1568784392196098
-4.422,0.15767883941970987
-2.078,0.15847923961980992
-2.078,0.15927963981990997
1.438,0.16008004002001003
1.828,0.16088044022011005
1.828,0.1616808404202101
-1.297,0.16248124062031016
-6.766,0.16328164082041022
-6.766,0.16408204102051027
-5.984,0.16488244122061033
-8.719,0.16568284142071035
-8.719,0.1664832416208104
-6.375,0.16728364182091046
-2.469,0.16808404202101052
-2.469,0.16888444222111057
-1.688,0.16968484242121062
-0.906,0.17048524262131068
-0.125,0.1712856428214107
-2.078,0.17208604302151076
-2.078,0.1728864432216108
-3.641,0.17368684342171087
-4.422,0.17448724362181092
-4.031,0.17528764382191098
-3.641,0.176088044022011
-5.203,0.17688844422211106
-6.766,0.1776888444222111
-5.203,0.17848924462231117
-4.812,0.17928964482241122
-4.031,0.18009004502251127
-0.906,0.18089044522261133
0.266,0.18169084542271136
-1.688,0.1824912456228114
-2.859,0.18329164582291146
-4.031,0.18409204602301152
-4.031,0.18489244622311157
-2.469,0.18569284642321163
-4.812,0.18649324662331168
-4.031,0.1872936468234117
-2.078,0.18809404702351176
0.656,0.18889444722361182
