电压(V),x轴(s)
1.170456250000001,0.0
2.439856250000002,0.0008004002001
1.9322812500000017,0.0016008004002001
3.201681250000002,0.0024012006003001
-1.6573562500000003,0.0032016008004002
3.1280437500000007,0.0040020010005002
-2.0281812500000003,0.0048024012006003
-1.1487812500000008,0.0056028014007003
-0.5146312500000005,0.0064032016008004
-2.5650312500000005,0.0072036018009004
1.8101937499999996,0.0080040020010005
-1.0222062500000002,0.0088044022011005
4.226831250000001,0.0096048024012006
2.56643125,0.0104052026013006
-2.00399375,0.0112056028014007
-2.8823937500000008,0.0120060030015007
2.168181250000001,0.0128064032016008
-1.05421875,0.0136068034017008
2.1883562500000004,0.0144072036018009
-2.2060437499999996,0.0152076038019009
-1.517856250000001,0.016008004002001
-1.029456250000001,0.016808404202101
-2.2304812500000013,0.0176088044022011
-2.2304812500000013,0.0184092046023011
-1.2791937500000001,0.0192096048024012
0.77220625,0.0200100050025012
1.0456312500000002,0.0208104052026013
3.877031250000001,0.0216108054027013
2.632393750000001,0.0224112056028014
-3.3250062500000013,0.0232116058029014
0.30856874999999995,0.0240120060030015
-1.74283125,0.0248124062031015
0.023218750000000177,0.0256128064032016
-1.6371812500000003,0.0264132066033016
0.7358437500000002,0.0272136068034017
0.7358437500000002,0.0280140070035017
0.8286562500000004,0.0288144072036018
0.8286562500000004,0.0296148074037018
3.5916812500000015,0.0304152076038019
-0.41171874999999947,0.0312156078039019
0.6381937499999999,0.032016008004002
-1.0222062500000004,0.032816408204102
1.4393687499999999,0.0336168084042021
-2.9560312500000006,0.0344172086043021
1.4928312500000003,0.0352176088044022
1.0044312500000003,0.0360180090045022
-2.10139375,0.0368184092046023
0.34000624999999973,0.0376188094047023
-1.1487812500000005,0.0384192096048024
-1.2471812500000004,0.0392196098049024
0.6866437500000001,0.0400200100050025
0.7850437499999999,0.0408204102051025
2.7132812500000014,0.0416208104052026
3.201681250000001,0.0424212106053026
-0.9293437500000001,0.0432216108054027
-0.9293437500000001,0.0440220110055027
-2.48905,0.0448224112056028
2.6863500000000005,0.0456228114057028
-0.5365499999999999,0.0464232116058029
0.7338500000000003,0.0472236118059029
1.7980125000000007,0.048024012006003
0.13761250000000036,0.048824412206103
-3.3582125000000005,0.0496248124062031
1.8171875000000002,0.0504252126063031
-0.012056249999999658,0.0512256128064032
5.163343750000001,0.0520260130065032
2.5269437500000005,0.0528264132066033
2.624343750000001,0.0536268134067033
-7.224281250000002,0.0544272136068034
2.24811875,0.0552276138069034
-2.809706250000001,0.0560280140070035
-4.470106250000002,0.0568284142071035
0.07114374999999995,0.0576288144072036
-0.8082562499999999,0.0584292146073036
0.34456875,0.0592296148074037
1.2229687500000002,0.0600300150075037
-1.9267937499999999,0.0608304152076038
5.2026062500000005,0.0616308154077038
1.7067812500000004,0.0624312156078039
-3.85961875,0.0632316158079039
-3.007218750000002,0.064032016008004
0.6061812499999983,0.064832416208104
-2.9388437500000024,0.0656328164082041
-2.9388437500000024,0.0664332166083041
-2.445656250000002,0.0672336168084042
-2.445656250000002,0.0680340170085042
-2.1822812500000017,0.0688344172086043
-3.8416812500000024,0.0696348174087043
4.585393750000001,0.0704352176088044
-2.15300625,0.0712356178089044
-0.47343125000000175,0.0720360180090045
-7.211831250000002,0.0728364182091045
-0.2726687500000007,0.0736368184092046
-0.2726687500000007,0.0744372186093046
-3.622193750000001,0.0752376188094047
-0.008793750000000822,0.0760380190095047
-3.695831250000001,0.0768384192096048
-0.863431250000001,0.0776388194097048
-3.7150062500000005,0.0784392196098049
0.28839374999999956,0.0792396198099049
-0.12636875000000058,0.080040020010005
3.0960312500000002,0.080840420210105
-3.232193750000001,0.0816408204102051
-1.1807937500000008,0.0824412206103051
-2.689856250000001,0.0832416208104052
0.14254374999999997,0.0840420210105052
-6.185681250000002,0.0848424212106053
-2.5722812500000014,0.0856428214107053
-4.550043750000001,0.0864432216108054
1.7973562499999993,0.0872436218109054
0.11778124999999962,0.0880440220110055
1.3871812500000003,0.0888444222111055
-2.597043750000001,0.0896448224112056
0.23535624999999993,0.0904452226113056
1.7781812499999998,0.0912456228114057
-0.6632187499999999,0.0920460230115057
-4.6236812500000015,0.0928464232116058
-1.401281250000001,0.0936468234117058
-2.68985625,0.0944472236118059
3.6575437500000003,0.0952476238119059
-4.476831250000002,0.096048024012006
-0.08243125000000084,0.096848424212106
-0.10160625000000023,0.0976488244122061
-1.3720062500000005,0.0984492246123061
-0.11678124999999978,0.0992496248124062
0.3716187500000003,0.1000500250125062
1.5436187500000003,0.1008504252126063
-1.2887812499999995,0.1016508254127063
0.6253562499999997,0.1024512256128064
-2.20604375,0.1032516258129064
-0.028518750000000342,0.1040520260130065
-0.028518750000000342,0.1048524262131065
-1.7912812500000008,0.1056528264132066
-3.451681250000001,0.1064532266133066
1.7045437499999998,0.1072536268134067
-0.73685625,0.1080540270135067
-0.10719374999999967,0.1088544272136068
-0.008793749999999545,0.1096548274137068
3.487031250000001,0.1104552276138069
