µÁ—π(V),x÷·(s)
-10.281,0.0
-7.547,0.0008004002001000501
-9.5,0.0016008004002001002
-9.109,0.0024012006003001503
-7.938,0.0032016008004002003
-9.109,0.004002001000500251
-7.547,0.004802401200600301
-7.938,0.005602801400700351
-10.672,0.006403201600800401
-10.672,0.007203601800900451
-9.5,0.008004002001000501
-7.547,0.00880440220110055
-10.281,0.009604802401200601
-9.891,0.01040520260130065
-8.719,0.011205602801400701
-8.328,0.01200600300150075
-9.109,0.012806403201600801
-10.281,0.013606803401700852
-11.062,0.014407203601800901
-14.188,0.015207603801900952
-9.109,0.016008004002001003
-10.281,0.01680840420210105
-9.5,0.0176088044022011
-9.109,0.018409204602301152
-10.672,0.019209604802401203
-10.281,0.020010005002501254
-10.281,0.0208104052026013
-9.109,0.02161080540270135
-11.844,0.022411205602801403
-12.234,0.023211605802901453
-9.891,0.0240120060030015
-11.062,0.02481240620310155
-8.328,0.025612806403201602
-12.234,0.026413206603301653
-11.453,0.027213606803401704
-10.672,0.02801400700350175
-13.797,0.028814407203601802
-13.406,0.029614807403701853
-11.453,0.030415207603801904
-11.844,0.03121560780390195
-13.406,0.032016008004002006
-11.453,0.03281640820410205
-10.281,0.0336168084042021
-11.453,0.034417208604302155
-13.406,0.0352176088044022
-13.797,0.036018009004502256
-14.578,0.036818409204602304
-11.062,0.03761880940470235
-15.359,0.038419209604802405
-11.844,0.03921960980490245
-13.406,0.04002001000500251
-14.188,0.040820410205102554
-14.578,0.0416208104052026
-15.75,0.042421210605302656
-15.75,0.0432216108054027
-13.406,0.04402201100550275
-14.578,0.044822411205602805
-14.578,0.04562281140570285
-14.188,0.04642321160580291
-14.578,0.047223611805902954
-12.234,0.048024012006003
-14.969,0.048824412206103056
-14.188,0.0496248124062031
-14.969,0.05042521260630316
-15.75,0.051225612806403205
-16.141,0.05202601300650325
-15.75,0.052826413206603307
-14.578,0.053626813406703354
-15.359,0.05442721360680341
-15.359,0.055227613806903456
-14.969,0.0560280140070035
-15.75,0.05682841420710356
-15.359,0.057628814407203605
-15.359,0.05842921460730366
-16.141,0.059229614807403706
-16.141,0.060030015007503754
-15.359,0.06083041520760381
-15.359,0.061630815407703855
-14.188,0.0624312156078039
-13.406,0.06323161580790396
-15.75,0.06403201600800401
-14.188,0.06483241620810405
-14.969,0.0656328164082041
-14.578,0.06643321660830416
-12.625,0.0672336168084042
-13.406,0.06803401700850426
-14.578,0.06883441720860431
-12.234,0.06963481740870435
-16.141,0.0704352176088044
-13.406,0.07123561780890446
-14.188,0.07203601800900451
-14.578,0.07283641820910455
-14.188,0.07363681840920461
-11.844,0.07443721860930466
-10.672,0.0752376188094047
-12.625,0.07603801900950476
-12.625,0.07683841920960481
-13.016,0.07763881940970485
-13.406,0.0784392196098049
-12.234,0.07923961980990496
-13.406,0.08004002001000501
-11.453,0.08084042021010505
-13.016,0.08164082041020511
-11.844,0.08244122061030516
-9.109,0.0832416208104052
-11.062,0.08404202101050526
-12.234,0.08484242121060531
-11.844,0.08564282141070535
-12.625,0.0864432216108054
-12.234,0.08724362181090546
-11.844,0.0880440220110055
-12.234,0.08884442221110556
-11.844,0.08964482241120561
-11.062,0.09044522261130566
-8.328,0.0912456228114057
-10.281,0.09204602301150576
-10.281,0.09284642321160581
-10.672,0.09364682341170585
-10.281,0.09444722361180591
-12.625,0.09524762381190596
-11.062,0.096048024012006
-10.672,0.09684842421210606
-9.5,0.09764882441220611
-8.328,0.09844922461230617
-11.453,0.0992496248124062
-10.281,0.10005002501250626
-11.844,0.10085042521260631
-10.672,0.10165082541270636
-11.062,0.10245122561280641
-10.281,0.10325162581290646
-9.891,0.1040520260130065
-9.5,0.10485242621310656
-10.281,0.10565282641320661
-11.062,0.10645322661330665
-10.281,0.10725362681340671
-12.625,0.10805402701350676
-11.453,0.10885442721360682
-9.5,0.10965482741370686
-7.938,0.11045522761380691
-10.281,0.11125562781390697
-8.328,0.112056028014007
-8.719,0.11285642821410706
-8.719,0.11365682841420711
-9.5,0.11445722861430715
-10.672,0.11525762881440721
-11.453,0.11605802901450726
-9.891,0.11685842921460732
-8.719,0.11765882941470736
-7.938,0.11845922961480741
-9.109,0.11925962981490747
-8.719,0.12006003001500751
-11.453,0.12086043021510756
-10.281,0.12166083041520762
-13.016,0.12246123061530766
-9.109,0.12326163081540771
-11.062,0.12406203101550776
-9.5,0.1248624312156078
-10.281,0.12566283141570786
-8.328,0.12646323161580791
-9.109,0.12726363181590797
-7.938,0.12806403201600802
-10.281,0.12886443221610805
-9.5,0.1296648324162081
-9.109,0.13046523261630816
-9.5,0.1312656328164082
-10.281,0.13206603301650827
-8.328,0.13286643321660832
-9.109,0.13366683341670837
-7.938,0.1344672336168084
-7.156,0.13526763381690846
-9.109,0.1360680340170085
-8.328,0.13686843421710856
-10.672,0.13766883441720862
-10.281,0.13846923461730867
-6.375,0.1392696348174087
-8.328,0.14007003501750875
-6.766,0.1408704352176088
-7.547,0.14167083541770886
-7.156,0.14247123561780892
-6.375,0.14327163581790897
-7.938,0.14407203601800903
-8.719,0.14487243621810905
-5.594,0.1456728364182091
-6.766,0.14647323661830916
-8.719,0.14727363681840921
-5.203,0.14807403701850927
-4.031,0.14887443721860932
-5.594,0.14967483741870938
-5.203,0.1504752376188094
-6.766,0.15127563781890946
-5.984,0.1520760380190095
-5.203,0.15287643821910957
-4.031,0.15367683841920962
-4.031,0.15447723861930968
-2.859,0.1552776388194097
-4.031,0.15607803901950976
-3.25,0.1568784392196098
-2.859,0.15767883941970987
-4.031,0.15847923961980992
-4.812,0.15927963981990997
-2.078,0.16008004002001003
-2.078,0.16088044022011005
-2.078,0.1616808404202101
-1.297,0.16248124062031016
-1.297,0.16328164082041022
-0.125,0.16408204102051027
-3.25,0.16488244122061033
-2.469,0.16568284142071035
-0.125,0.1664832416208104
-1.297,0.16728364182091046
-0.125,0.16808404202101052
1.828,0.16888444222111057
-0.516,0.16968484242121062
-0.125,0.17048524262131068
1.047,0.1712856428214107
0.656,0.17208604302151076
-0.906,0.1728864432216108
-4.031,0.17368684342171087
-1.297,0.17448724362181092
-1.688,0.17528764382191098
-0.125,0.176088044022011
-1.297,0.17688844422211106
-1.297,0.1776888444222111
1.047,0.17848924462231117
-0.906,0.17928964482241122
0.656,0.18009004502251127
-0.906,0.18089044522261133
0.656,0.18169084542271136
0.266,0.1824912456228114
-0.906,0.18329164582291146
2.609,0.18409204602301152
-0.125,0.18489244622311157
-0.125,0.18569284642321163
0.266,0.18649324662331168
0.266,0.1872936468234117
-2.078,0.18809404702351176
-0.906,0.18889444722361182
0.656,0.18969484742371187
-1.297,0.19049524762381193
-0.125,0.19129564782391198
0.266,0.192096048024012
1.047,0.19289644822411206
-0.516,0.19369684842421211
-2.078,0.19449724862431217
-0.906,0.19529764882441222
1.047,0.19609804902451228
-0.906,0.19689844922461233
0.656,0.19769884942471236
-0.516,0.1984992496248124
-0.906,0.19929964982491247
-1.297,0.20010005002501252
-0.516,0.20090045022511258
-1.297,0.20170085042521263
-1.297,0.20250125062531266
0.266,0.2033016508254127
0.656,0.20410205102551277
0.656,0.20490245122561282
0.656,0.20570285142571287
-1.297,0.20650325162581293
-0.906,0.20730365182591298
-0.125,0.208104052026013
0.656,0.20890445222611306
-0.906,0.20970485242621312
1.828,0.21050525262631317
1.047,0.21130565282641323
1.828,0.21210605302651328
-0.125,0.2129064532266133
1.828,0.21370685342671336
1.438,0.21450725362681342
-0.125,0.21530765382691347
1.438,0.21610805402701352
-0.125,0.21690845422711358
-0.125,0.21770885442721363
1.438,0.21850925462731366
0.266,0.2193096548274137
1.047,0.22011005502751377
0.656,0.22091045522761382
0.266,0.22171085542771388
0.266,0.22251125562781393
1.828,0.22331165582791396
