µÁ—π(V),x÷·(s)
0.266,0.0
-2.078,0.0008004002001000501
1.438,0.0016008004002001002
0.656,0.0024012006003001503
-4.422,0.0032016008004002003
1.047,0.004002001000500251
-3.641,0.004802401200600301
-2.078,0.005602801400700351
-2.078,0.006403201600800401
7.688,0.007203601800900451
0.656,0.008004002001000501
-0.516,0.00880440220110055
-2.859,0.009604802401200601
-0.906,0.01040520260130065
-1.688,0.011205602801400701
3.0,0.01200600300150075
-1.688,0.012806403201600801
1.828,0.013606803401700852
-0.906,0.014407203601800901
-2.078,0.015207603801900952
7.688,0.016008004002001003
0.656,0.01680840420210105
-0.906,0.0176088044022011
-2.469,0.018409204602301152
-6.375,0.019209604802401203
2.219,0.020010005002501254
-1.297,0.0208104052026013
1.047,0.02161080540270135
-0.125,0.022411205602801403
1.438,0.023211605802901453
-2.859,0.0240120060030015
4.172,0.02481240620310155
-0.516,0.025612806403201602
0.656,0.026413206603301653
0.266,0.027213606803401704
2.219,0.02801400700350175
-0.125,0.028814407203601802
3.0,0.029614807403701853
-4.031,0.030415207603801904
-1.297,0.03121560780390195
-5.594,0.032016008004002006
-2.078,0.03281640820410205
-0.906,0.0336168084042021
6.906,0.034417208604302155
4.562,0.0352176088044022
6.516,0.036018009004502256
1.438,0.036818409204602304
6.516,0.03761880940470235
-3.25,0.038419209604802405
-2.469,0.03921960980490245
-2.469,0.04002001000500251
-0.516,0.040820410205102554
-0.516,0.0416208104052026
-1.297,0.042421210605302656
-0.516,0.0432216108054027
1.438,0.04402201100550275
-2.859,0.044822411205602805
-0.125,0.04562281140570285
3.391,0.04642321160580291
4.172,0.047223611805902954
3.391,0.048024012006003
-2.078,0.048824412206103056
-0.906,0.0496248124062031
3.391,0.05042521260630316
1.047,0.051225612806403205
0.656,0.05202601300650325
-2.859,0.052826413206603307
0.656,0.053626813406703354
-5.984,0.05442721360680341
-1.688,0.055227613806903456
1.047,0.0560280140070035
4.562,0.05682841420710356
1.438,0.057628814407203605
-0.906,0.05842921460730366
-0.516,0.059229614807403706
-0.125,0.060030015007503754
-0.906,0.06083041520760381
-0.906,0.061630815407703855
-0.516,0.0624312156078039
1.828,0.06323161580790396
1.828,0.06403201600800401
1.047,0.06483241620810405
4.953,0.0656328164082041
4.562,0.06643321660830416
0.266,0.0672336168084042
-2.469,0.06803401700850426
3.391,0.06883441720860431
0.266,0.06963481740870435
0.266,0.0704352176088044
1.828,0.07123561780890446
-3.641,0.07203601800900451
1.828,0.07283641820910455
-0.125,0.07363681840920461
0.266,0.07443721860930466
-0.906,0.0752376188094047
4.953,0.07603801900950476
1.047,0.07683841920960481
5.344,0.07763881940970485
1.047,0.0784392196098049
4.562,0.07923961980990496
1.438,0.08004002001000501
-0.906,0.08084042021010505
-0.516,0.08164082041020511
-0.125,0.08244122061030516
1.438,0.0832416208104052
-0.906,0.08404202101050526
0.656,0.08484242121060531
0.656,0.08564282141070535
4.172,0.0864432216108054
-0.516,0.08724362181090546
4.562,0.0880440220110055
1.047,0.08884442221110556
