label,dominant frequency,central frequency,kurtosis,RMS,crest factor
OC15,2.5,95.6563670638257,2.311959761280267,14.689767565051078,1.984424906378609
OC15,0.0,147.29379619957393,1.92117727273259,7.6550548128940745,2.144011836121011
OC15,0.0,144.44149988096618,3.452581778859155,6.985796714787333,2.7309564003797084
OC15,0.625,186.79407644163504,3.0483633132529167,3.3364839486170044,3.1731186296845255
OC15,2.5,192.3225941238663,3.115163323695679,2.9297273221344513,3.352582696277713
OC15,2.5,205.65796986382563,2.8668792792410334,2.747009340216478,3.1419089111360106
OC15,0.0,167.6215162300641,4.814158813880114,4.16133896428092,4.874123040468275
OC15,0.625,184.85769036254496,3.47720324184894,3.9699644524003537,3.7103284051054684
OC15,0.0,182.1169717782584,3.2499312718532813,3.5440393974941524,3.325383638041076
OC15,0.625,169.7061356189611,3.115538622176601,5.787767333798604,3.5494634744615765
OC15,2.5,200.98439407806615,2.7844255708228065,2.7328695658240103,3.2531338985874316
OC15,2.5,185.62160157141423,3.9371078769097916,3.5024325057751176,4.132586773944632
OC15,0.0,190.86425058746008,3.479599655963448,3.157465899884601,3.8040365298763765
OC15,2.5,203.5558044975015,2.8580896980267347,2.660263320707359,3.270572618610753
OC15,2.5,193.41960301518458,2.8932192668536896,2.9881197296568263,3.4749810296900407
OC15,0.0,175.68790455428433,3.776546741585655,3.855084259298141,4.068703222807292
OC15,0.625,187.3416593920942,2.762859242249856,3.659786070022433,2.9860326302988027
OC15,0.0,176.55924505703945,3.785499747632155,3.6995121795107804,3.906588537549073
OC15,0.625,92.7684444500198,2.067322956750584,14.919179066349145,1.9861837650864311
OC15,0.625,155.43254879360788,2.195717356527269,6.6827937403466215,2.626195821972161
OC15,0.0,157.0779333944137,3.746672796223312,5.976670142280416,2.819474447952457
OC15,100.0,210.18254551137525,3.018246352198463,2.377584565713667,3.613609637233276
OC15,0.625,184.6961562325754,3.101529557209063,3.4142375819892647,3.2041816766676323
OC15,140.625,202.39811661017004,3.0996819247297998,2.7392866001089144,4.307671520946672
OC15,2.5,200.96990846414934,3.242477207775203,2.7103814245092894,3.855896408341174
OC15,140.625,202.9617476723214,2.998865232921887,2.7448537146430683,3.5896528191781125
OC15,140.625,196.18143312155877,2.8476135543175816,2.738335413634019,3.004669811095557
OC15,0.625,181.5378551948955,3.097069969675788,4.1213844547072425,3.100594931250531
OC15,0.0,201.49847299386232,3.074683441398035,2.6854750066840927,3.3818260651823477
OC15,2.5,199.90876672769548,3.167896665568414,2.935756485846484,3.3203143455508406
OC15,0.625,174.1242996575751,3.7126191649266986,3.9483925295705804,3.9216988012293865
OC15,0.0,192.88707610131726,2.8283776975922925,2.8040371590309316,3.385546031166302
OC15,100.0,205.67523355295938,3.0441644328628135,2.3814848711595626,3.2873975370618487
OC15,2.5,197.87241553341065,2.974303970975746,2.9926228164819255,3.3127243167431355
OC15,2.5,198.47531471836595,2.7527332488509733,2.722588453195209,3.1513094606461403
OC15,2.5,207.69271497491977,3.094690655931069,2.9428028861088995,3.71201701159259
OC15,2.5,199.59735125975462,3.028291996339222,2.7665243573684326,3.5932958979822622
OC15,2.5,92.62301536133322,2.2149450107537145,14.827373232320237,1.9403145991690949
OC15,0.625,150.57644149868995,2.7871718603875326,6.681987927203624,2.8539743086576923
OC15,0.0,167.19796907981726,2.7023527407450825,5.620341738176051,2.3975160235315074
OC15,2.5,171.72093641972077,3.026665986050302,4.271332606376787,2.9535308210758324
OC15,140.625,200.39954538073218,2.922109239587315,2.8190560619390803,3.393929710790817
OC15,1.875,181.4284114084468,3.9696913565935836,4.024422738621402,4.074279981236962
OC15,2.5,189.81742621947012,2.970600133698925,2.806176527090608,3.716405765752908
