label,dominant frequency,central frequency,kurtosis,RMS,crest factor
OC11,2.5,204.5973328514797,256.8959580119797,1.8397875059555757,20.156944011171838
OC11,0.625,265.71695504575536,3.2832697021955672,1.8946534684509064,4.367904613061668
OC11,2.5,187.914111263892,47.192899852402675,2.8733437203027434,12.860506729110215
OC11,3.125,242.6690797817535,2.8034095063021254,2.331322532575094,3.5031564212520383
OC11,2.5,198.13151288352174,126.68889349715089,2.2364182748700343,16.603377504218383
OC11,0.0,282.05394124165707,2.942818234557533,1.5744287682235496,4.06700282618999
OC11,90.0,211.88429946509382,336.9055323436727,1.7284900940712231,21.519115586824622
OC11,100.0,281.98476521418075,3.2900164174941513,1.287520918235652,5.002678429354348
OC11,0.0,211.24282615363015,562.2482339078229,1.5246162308457438,24.4022884233378
OC11,0.0,312.96281987097154,3.9395238786967286,1.0298561046503658,6.376436931671558
OC11,0.0,216.98944701610125,398.8484975795748,1.6551403914762086,22.48751273105223
OC11,0.0,210.70808768293648,529.6611905903459,1.5389311848703586,24.163399728710154
OC11,0.0,321.9138744691271,4.0962256241871575,1.0351176127156099,6.4345013003173674
OC11,0.0,208.46132796579494,545.5705009207519,1.5356763412588823,24.24243735465875
OC11,0.0,316.771593059179,4.525087614723691,0.9645926450245966,6.860972643878334
OC11,0.0,210.70478474092798,562.8306303379588,1.518319877324496,24.50187329138763
OC11,0.0,324.86505569600916,4.045209810019562,1.0078154883849884,6.561884418543241
OC11,0.0,209.54577739771526,559.5776018803568,1.5305365228870473,24.31188104208743
OC11,0.625,114.21730217092714,2.091613649062356,15.565096309945728,2.009471785601118
OC11,0.625,150.0619545799602,4.781955664033932,5.682148068585955,6.504149518616323
OC11,2.5,211.57613193729907,3.283158091231664,3.296955837083991,3.1381078898984454
OC11,0.0,316.35995490797046,4.008624499372666,1.0643181135956548,6.124079508503267
OC11,3.75,158.1325468039586,5.608855526134429,5.547643766809419,6.56546639997176
OC11,0.625,77.18796899274449,1.9673904021012762,16.43738396326496,1.7241422092065535
OC11,0.625,97.47845116169593,1.3553177525006712,14.57043368537975,2.5564475844926915
OC11,0.0,148.42722982854212,2.7094338953394264,8.055609810670386,2.691681698793148
OC11,0.0,153.04239161111363,14.273611783396666,5.253431750984737,7.098599761576756
OC11,0.0,209.43029127301037,2.9709336093459933,3.323545906770089,3.2459354940832115
OC11,0.625,184.46512389400237,31.122440782185215,3.1434424364663758,11.773728403820858
OC11,3.125,232.14124068397416,3.49048244386326,2.8359527327915566,3.313004794248304
OC11,0.625,124.98109073781347,2.1718075813403526,14.149005546901375,2.6603168240501067
OC11,0.0,180.64653614747886,3.777102213782301,6.50259906548987,3.297305590281654
OC11,0.0,217.64755367553053,523.5967288317278,1.5518086092806864,23.979406853045315
OC11,0.0,196.03996762568863,121.6008630323798,2.347937099088046,15.848570598187314
OC11,2.5,196.45798013589635,3.0086135583528346,6.681278054450253,2.693716004382169
OC11,2.5,189.0340531347809,32.432688566342186,3.2002912023942507,11.45396842249116
OC11,0.0,258.5732720741611,3.1140394289841686,1.9000696802612191,3.5176226400713544
OC11,2.5,184.91835402233022,36.435181067108545,3.118232016438789,11.826637596427853
OC11,0.0,214.11159550168196,5.968510495516945,2.8759626936474474,4.466617396802269
OC11,1.875,188.13762765644714,50.30074991827593,2.840240149274162,12.996646387254781
OC11,0.0,254.36293610738042,3.4734241476174548,1.9433428646823694,3.816567902037328
OC11,1.875,182.388990593731,40.80368410956729,3.1124576745221963,11.905446033314647
OC11,0.0,270.2239945098092,3.0952556074263886,1.7688990855639743,3.642648796409797
OC11,0.0,316.6758177831375,3.66813195004957,1.108877324542746,5.887877973960967
OC11,0.0,213.39875296288196,272.4818301118555,1.824384726731822,20.378640922192456
OC11,130.0,298.7984535712049,3.078770119552756,1.3907912210216107,4.722489454725962
OC11,0.0,216.92117786940122,547.8017982628312,1.533227906144929,24.274783188352618
OC11,0.0,323.54867329200886,3.978219685782926,1.0118225336101436,6.47437831971044
OC11,0.0,130.5044890720625,3.142032046358847,9.471990766779543,3.9759744996884607
OC11,1.25,158.77569135555441,2.2973806566641852,8.878616980472325,2.359709786003794
OC11,3.125,178.64274302451062,18.16391837999496,3.7257337456355724,9.877596270294427
OC11,3.125,210.8387882678945,2.5404456164049316,3.699984220300243,2.8426219204649814
OC11,1.875,285.7798632030178,2.838684452171897,1.8713969699718986,3.533039144601846
OC11,1.25,108.96688742801811,1.8825684334774893,16.081256650328694,2.363740763643808
OC11,0.0,113.9453118599828,1.8536514716902759,15.294773789345852,1.833895625807726
OC11,0.0,147.24721565413424,75.20982284914209,9.242691833520794,4.020020024387889
