label,dominant frequency,central frequency,kurtosis,RMS,crest factor
OC10,2.5,189.84524101101914,9.936694134707263,4.383726585618894,8.361841069252023
OC10,1.875,251.0920590532047,3.017891124102198,2.732252495399259,3.262120728229978
OC10,2.5,180.3592862386985,6.682837200367457,5.149904905681726,7.080118597874053
OC10,1.875,205.89798082374807,2.9637268560685386,4.435509178805904,3.499400942323972
OC10,0.625,193.31750263929752,23.22602223813422,3.4528499275542317,10.612984786152264
OC10,2.5,225.3276074530061,4.107170800690857,4.072990606535356,3.7746626766905
OC10,1.875,199.45049233673697,70.50487998147416,2.537672096015425,14.578953357721412
OC10,1.875,138.07968955341306,3.574012791300786,11.744585731381898,2.430902579536175
OC10,0.0,127.4412572758315,5.067926860553744,9.043874708402164,4.1088776877322895
OC10,0.0,213.33351308784898,2.6956919750431694,5.280766329108373,2.8741407362295965
OC10,0.0,207.3398565481364,80.8262587857966,2.542334855646295,14.615113511691337
OC10,1.875,187.74628785370405,13.093534668981475,4.156097007659295,8.836268873734278
OC10,1.875,241.53518469934284,4.471217150704706,3.2644825218566194,3.651865163983136
OC10,0.0,197.58077857060948,52.566940801416365,2.8193310836496126,13.19954721381172
OC10,0.625,250.72719312274495,4.276161008583737,3.329711352200526,3.7551105944173777
OC10,2.5,180.54290430536363,12.657822945145051,4.116833927997417,8.921134242319393
OC10,2.5,242.81714733088404,3.3726364411193197,3.141538963456261,3.4685319048253507
OC10,2.5,213.90405391957648,109.61324340353632,2.2562175221639627,16.403033899189143
OC10,1.875,211.55287776202968,5.322583476682658,4.067549313502524,4.0542839751830275
OC10,1.875,177.4737652857641,6.347980271155549,5.122972807870167,7.127347878736853
OC10,2.5,213.51203627202426,3.281462306112629,3.992560266015123,3.0659524676924796
OC10,0.625,240.6871953072928,4.549220934184506,3.759483455844888,3.8303965608923654
OC10,0.0,211.07170718686956,100.2020396296482,2.443334218233484,15.17882038946503
OC10,1.875,218.5346285824573,4.5645037982728836,3.4840579607678874,3.312024227190739
OC10,0.0,189.6232542999368,17.55928447958199,3.9983847987596053,9.228157582893616
OC10,2.5,229.6718827442373,3.6389502057255334,4.31210406462409,3.7116538145039533
OC10,2.5,118.59010256346326,2.9738915477372205,12.983413556586564,2.810697170736518
OC10,0.0,202.60088874688753,4.189543447929677,6.597725397892312,2.914011851136126
OC10,0.0,176.526312583774,22.646586530989094,5.563284862781192,6.5799221418440865
OC10,0.625,246.35564064429548,3.4139211897444595,3.5451561365866278,3.551011616972372
OC10,2.5,180.68245406064494,12.750033634831432,4.136853287325764,8.907174714871239
OC10,0.0,218.8244623917472,3.994306355163925,3.5828048952470444,3.6500016418276937
OC10,1.875,186.5802564542789,20.474546404686933,3.5894774496217603,10.266831284560192
OC10,0.0,185.06738195469785,14.049119153382609,4.023451552156152,9.096489394879528
OC10,1.875,238.45307001367448,4.009591386073501,4.032560453941233,3.632455617790838
OC10,3.125,193.52564523697436,10.944178736167892,4.314475765404184,8.520670905091082
OC10,0.0,265.82251757559567,3.0214657109458787,2.1438007341032344,3.9082894304095954
OC10,3.125,174.855412222515,7.394317517763803,5.21279900581654,7.034035353959795
OC10,0.0,239.53579272580623,3.805392210914418,3.115239658653891,3.94664057895071
OC10,3.125,193.63691660226033,12.319778773554502,4.130589526553868,8.875170030652992
OC10,2.5,245.25539954236595,3.9926456663899845,3.454307874106305,3.9716747898591622
OC10,0.625,180.23504562148477,9.61619312066069,4.455951923639222,8.178638229165662
OC10,0.0,235.09305613099588,3.3949421476031048,3.2161275270206815,3.5719004932126657
OC10,0.625,240.43458062494852,4.196804313547811,3.823003180245101,3.7843146324750028
OC10,0.625,190.72716536514267,16.214849356984136,3.8429152567877587,9.544636213409422
OC10,2.5,120.45516569776511,2.2939772077232745,14.947578180919175,1.932729688738346
OC10,0.0,168.13387468029586,8.11842704822274,5.868532713704398,6.328570306555634
OC10,3.125,180.56410652860333,11.400930818560841,4.354764273793096,8.388299906341977
OC10,0.0,206.24589984822325,4.478900743864475,4.328580972226793,4.313999667515433
OC10,0.625,200.01907072418638,28.04504485307091,3.327015697090486,11.060983468512665
OC10,2.5,258.67640353997683,2.9046201855177065,2.4759854961029544,3.2182829372554065
OC10,0.625,183.68721387865264,9.879615666448391,4.484344145285806,8.139651823638895
OC10,2.5,203.2916447521039,3.26929963292936,4.862043025694045,3.2369250265434326
OC10,3.125,260.17337026244974,3.1531741176879375,2.3765165171298723,4.3964072202697135
OC10,2.5,195.2962630512157,26.651673729838528,3.312625408580761,11.158782254476817
OC10,0.625,236.74332174412982,3.0801151561014337,3.8578921393825953,3.6661405993231053
OC10,3.125,190.30136886909747,30.473196908502462,3.1103634407881744,11.820446412424214
OC10,2.5,121.02041519440442,2.1600661334704996,15.126509310620337,1.9102666075584491
OC10,0.625,171.35637591006716,3.598475126671663,6.733760682837217,5.445250318066048
OC10,0.0,217.96574471449048,2.8694996627210014,4.321276081936477,2.740694334367248
OC10,0.625,197.39517775904454,41.09517615886921,2.9664819889043907,12.459608136252626
OC10,3.75,253.08729189908865,2.6332585205864234,2.34937843204365,3.0629138549384223
OC10,2.5,203.60421299469564,59.95593842597823,2.62166527172187,14.088595385688308
OC10,3.125,216.56601954348187,3.411863451885935,4.518589300589352,3.070181798374681
OC10,3.125,212.13520446395427,146.84021869681186,2.108376915474523,17.55843397985039
OC10,0.0,189.37188318825895,25.93227150434307,3.6190541375643623,10.222390428206761
OC10,0.625,234.58339829385176,4.212621385266744,3.9414776821112945,3.510194460263683
OC10,3.125,208.5776615541577,58.89816314917441,2.639192739993482,14.016765927861478
OC10,1.875,265.320681225169,3.066972701195654,2.142238402883222,3.6295111293567115
OC10,1.875,210.75859362517852,115.16127916012265,2.2254472553410127,16.639702945611106
OC10,2.5,262.1949222089042,2.7443645781751846,2.3832250848487866,3.21020218511397
OC10,1.875,212.16501506623882,83.03383647891039,2.416271254741779,15.311952736015918
OC10,0.625,240.50697156892295,2.97205204216404,4.109476557644159,3.2608547736021296
OC10,0.0,199.19793366086535,54.20228534778915,2.8312236808136526,13.223002611450708
OC10,0.625,241.95190431141782,3.093821943779946,3.1980913320951116,3.3276039190001194
OC10,1.875,224.37708674745517,4.006915095183235,4.214723203203991,3.970927287058185
OC10,0.0,115.87368196652028,2.886527549764256,13.610649124881736,2.668973549071317
OC10,0.625,205.13329222381472,2.1095645676007244,4.940799525568776,2.514596182400209
OC10,0.0,185.83255510152264,23.39898724808032,3.990100487801431,9.209688950778318
OC10,1.875,236.3646920025234,3.462506386803951,3.700378411090844,3.124916891024453
OC10,2.5,180.97939730918205,13.922505881120827,4.185998361421506,8.780730861900805
OC10,2.5,241.00256463040515,5.111114004815538,2.8232375633039313,4.0918979508336735
OC10,1.875,198.370725752848,33.50972714643708,3.174369682485555,11.65440424413087
OC10,2.5,241.63207980292214,5.336288472228651,3.58421092350035,4.096719351454924
OC10,2.5,178.96536299176807,11.51389626779504,4.220743092488269,8.825799997468938
OC10,1.875,232.0185509606699,3.450634260275019,3.6046628178916054,3.550469044282427
OC10,0.625,198.21547726529076,26.95664372384761,3.2858349920789034,11.191434243852308
OC10,1.875,190.3289657327166,7.926894745303811,4.745887883812205,7.775445744486999
OC10,0.0,230.93023648263113,3.205960030132206,3.884441480812792,3.7106251493803
OC10,2.5,185.1006235404178,11.416877469058532,4.365021530105777,8.36943036776149
OC10,1.875,260.9339714596311,2.9534715464454777,2.4664850783159347,3.1530724910405628
OC10,0.625,186.82921320605328,11.345410442511488,4.343274842108345,8.421172981133582
OC10,0.0,250.80977687399795,3.0815141967145827,2.5149524184292646,3.5231307698194576
OC10,0.625,155.14463239671153,8.273789340086955,6.077061093400634,6.167006970803427
OC10,0.0,132.1122249385283,3.5219775908089397,11.473491812663454,2.3435754510516373
OC10,0.625,163.65194425660405,9.289210561419123,4.991794771549313,7.470359826797544
OC10,0.0,219.9776114042793,2.8652116345444747,4.162101643833122,2.961206814413437
OC10,0.0,241.3014783144592,4.515610670830107,2.876261381229059,4.577913219546645
OC10,0.0,196.14896449482936,31.388551666521835,3.20809678468364,11.47936844543536
OC10,1.875,226.8244147808074,3.579008141713108,4.610504140608308,3.0803891379059
OC10,0.0,195.15719537965785,12.898179579306186,4.327890300837978,8.62851915811487
OC10,0.625,240.86349637897004,3.641718567024057,3.4847683764464104,3.9260993549739887
OC10,0.625,181.12938174679795,13.926533310312497,3.9969951938967756,9.135160784219593
OC10,2.5,238.9995513802178,2.9643464311460277,3.0057377138708095,2.929571984729229
OC10,1.875,191.48112334571783,8.48633541525649,4.768581231839792,7.718218760593514
OC10,0.0,242.57072780340476,3.9790085527987813,3.008637467496176,4.096609389850214
OC10,2.5,183.43984137178083,4.778564119276089,5.8920144592017865,6.207425470227863
OC10,2.5,239.4305476814227,4.078788545826991,3.471964378466496,4.016697675959344
OC10,1.875,108.17329408417751,1.8765004864725592,15.958271401291034,2.28024050725545
OC10,1.875,190.90644825557533,15.665928284350585,3.8536964573386103,9.60440930798195
OC10,2.5,212.745867137604,2.616538100092856,5.578277123064924,3.2390438797476917
OC10,2.5,169.3774944520918,8.227780949655756,4.743822732191129,7.869860233532828
OC10,0.625,154.37853185476308,7.022738526216058,6.636478129219598,3.3152636943274687
OC10,0.0,128.8460854930653,3.984042138960124,10.979508810928733,3.342922484698597
OC10,0.0,189.5734926955754,2.2572276517030954,5.600886290692272,3.1021468698398578
OC10,2.5,185.258276004928,11.464097895629749,4.514492221324057,8.138022107218255
OC10,0.0,256.8211847234433,3.4353627210506197,2.799102498844902,3.0496002749176183
OC10,0.625,182.63891276238166,8.752769001539226,4.704654316483748,7.770420798381372
OC10,2.5,235.89833047883226,2.862369889522942,3.360579948351411,3.3043106162218976
OC10,0.625,199.8277802034161,2.1845629198484517,6.4577813094903345,2.564570818720878
OC10,0.0,177.41163603983924,8.46724774816167,4.689254079437795,7.869871732227504
OC10,2.5,238.6855772706759,3.6687509687306066,3.676711714635233,3.5153660398643187
OC10,3.125,185.5275266077708,13.217543374678655,3.9672017956098893,9.23269221281674
OC10,0.0,238.51756028245947,3.6730278927060076,3.0836382095874706,4.419800475498488
OC10,0.625,192.67092336597128,16.45599161622049,3.786410566078981,9.713180856424026
OC10,2.5,236.1525157834494,3.6117727124382166,3.88410194109768,3.7296523674417372
OC10,1.875,191.40768843485333,15.031353406446899,3.9570896730507754,9.23716115127093
OC10,2.5,247.67869773138784,4.250778091571938,3.209927936864346,4.19912756302156
OC10,1.875,198.6011934949085,39.60873050476238,3.0405470369238907,12.162526652576728
OC10,2.5,233.3284295259772,2.784312889019852,5.240338668823155,2.829265494462711
OC10,0.0,172.97211263903407,33.886200021621505,4.4979039275730655,8.307195135037274
OC10,0.625,144.5329605584192,5.186994429501239,7.822432368672397,4.624997640745366
OC10,0.0,151.27154242979074,3.5813115183179676,10.633462419739871,2.6111785281204067
OC10,0.0,164.81050882831107,7.4109379327319145,6.121982052698188,5.973651026775223
OC10,2.5,238.08525804860426,3.4632897999441794,3.697487827288376,3.7977854913718994
OC10,0.0,201.5576476222975,53.45746737613258,2.935457851179309,12.627053854685334
OC10,2.5,244.58078340549233,3.9515253533104326,3.2223469228040083,4.1992403981211615
OC10,0.0,183.23244982298976,14.181297433124259,4.201462162193352,8.884677032415018
OC10,1.875,221.4619211305953,4.0167172962099675,4.550727855477843,3.6910091436870336
OC10,0.625,189.75140330847344,11.018658891594603,4.314725621578579,8.516217216972533
OC10,0.0,242.12533665167658,3.140075201806612,3.1420986850125487,3.547262870247976
OC10,2.5,235.63055583579722,3.1744605083176887,4.065363788366562,2.8866866191857405
