label,dominant frequency,central frequency,kurtosis,RMS,crest factor
OC9,0.625,96.98266920993537,1.655445748154157,12.377164384646319,1.9710853081391915
OC9,0.0,165.46280950076954,3.8992793106641863,5.512967895662288,3.474014652809656
OC9,1.875,206.65468943733225,3.1266089825587238,3.956445256210904,2.9321759808981414
OC9,0.0,215.4324724668261,9.31702710934809,2.4168789897094536,8.207675874324481
OC9,1.875,231.88720804288047,3.2253364628039987,2.0232262980925113,5.17315463419378
OC9,1.875,228.21403086828118,19.117504984220396,1.8847244449510643,10.554911649440895
OC9,3.125,230.8633390957237,3.0426012353371883,2.419946335723866,4.284717948878995
OC9,1.875,211.65691444542836,9.19337726292842,2.36325348975962,8.408377777121665
OC9,1.875,231.43012442712634,3.3552102854344623,2.2765747450494476,4.5979903681012875
OC9,2.5,213.68274441836306,8.241278846093582,2.503260647339209,7.969794074862305
OC9,1.875,233.14042429436196,3.1070523740507596,2.29545980939005,4.585159782343007
OC9,2.5,220.6909753030648,2.508441705197899,2.9593887965336285,3.513188479046086
OC9,1.875,214.51209908417684,14.007264875366031,2.0625725716717795,9.545368679581664
OC9,1.875,230.50858088701855,3.335689692286706,2.3212153649041687,4.418066729203901
OC9,3.75,214.68880253041098,15.16185725772889,2.0081688471053174,9.833750423160676
OC9,3.75,226.34220711058134,2.978798032293679,2.323056178801498,4.529122604098265
OC9,3.125,215.85311787453,10.159974033535457,2.2652325715661914,8.765216152296452
OC9,2.5,105.01291054582961,2.094148263135384,15.316749502647289,1.883036606103343
OC9,1.875,103.04621070487161,2.1635726693140995,14.744985963015981,1.7419855935723263
OC9,0.0,162.392481587065,4.488620308447588,5.700195370001999,2.2335128094031518
OC9,3.125,190.0253230148844,3.6822646544482582,3.858889751645413,5.043784774286671
OC9,1.875,216.43751777287088,14.162539080313564,2.057552730511079,9.645787119181266
OC9,2.5,164.36467115426686,3.867199202098393,6.097177669922496,3.2125186332726616
OC9,1.875,205.14206435171337,6.495858111554606,2.767708713231292,7.098035156692549
OC9,1.875,243.2325480309117,3.210565535969683,2.0542692212190814,5.1442989511027575
OC9,1.875,215.26983341686383,9.245906535288178,2.3441833824146,8.44241224831777
OC9,1.875,242.03173033668784,3.5742835545643445,1.9164643619040465,5.466423721853966
OC9,1.875,218.11158387320566,11.564442431862144,2.1932345565204896,9.077446226994105
OC9,2.5,237.74115149416096,3.0579328931545238,2.754966298654848,3.78981269393309
OC9,1.875,217.60191633962464,12.956301799869605,2.1160101299194856,9.364311562040568
OC9,1.875,236.6089751939306,3.4649161033951024,2.130386570097466,4.9152229679709905
OC9,1.875,213.6653201200163,8.12089165772447,2.440478332208797,8.161816983628865
OC9,2.5,107.61980155008958,2.519358522009117,14.315787951072979,2.002983094468849
OC9,1.875,248.7556117098008,3.429321846563405,2.080277520334277,5.072937935850135
OC9,2.5,210.91509960326232,6.179248465064286,2.788282515758694,7.04215763252999
OC9,3.125,240.58500559249782,3.096269110190765,2.3447323486319496,4.503387137623986
OC9,1.875,208.63530158735466,7.854791125385206,2.4801085019565563,7.99152662448604
OC9,0.0,110.7724512672993,2.8670452062138105,13.419112787915548,2.1569700961203493
OC9,0.0,98.09439576476001,2.201949606115998,14.523409880709158,1.7269711163570987
OC9,0.0,166.41921927849918,3.3010316476297383,5.478391594578881,3.222779272016823
OC9,1.875,187.73183734087243,3.9978488623396573,3.97125789373836,4.9465608317640575
OC9,0.625,186.90556466984742,4.020506210982979,5.227335154052538,3.513085436230944
OC9,1.875,214.78843299514708,10.096870712262982,2.286709299438911,8.650331616202205
OC9,0.0,160.19135956320804,2.3269600495065674,6.385505536316357,3.1359973006227952
OC9,1.875,234.60510904975513,3.1309138707991884,2.2987727128212154,4.571140261667641
OC9,3.75,206.71019118394193,6.9010669456271785,2.607637025612207,7.529538402834406
OC9,1.875,233.5556074681302,2.806260698568484,2.3282484686554588,4.525300946975156
OC9,1.875,212.8259846116184,7.116241075892707,2.589585431681586,7.720141371052559
OC9,3.125,245.9085408614257,3.5817195260450365,1.936994515876417,5.401564079940608
OC9,2.5,219.22582282522964,13.793942594406758,2.060750927484306,9.624894066753278
OC9,1.875,223.4632848374109,3.1747442781489816,2.5191103945384152,4.092802720100393
OC9,1.875,213.78709038333596,7.580597791254714,2.600006941997284,7.608915982279201
OC9,1.875,242.9238589764089,3.48114523434256,1.9936157342848322,5.310605282616301
OC9,3.125,218.1729462674833,12.251171275499798,2.15068635700843,9.245109676362759
OC9,0.0,166.2436801079388,3.159566628023802,5.76018998204878,2.361539405365539
OC9,3.125,225.32920976539873,3.6874712712049833,2.1452103636277586,4.860212453648754
OC9,2.5,176.70294693261812,2.2765883496742854,5.080422904167829,3.820006791969792
OC9,0.0,239.67233856297148,3.716914987557971,2.1242374868679357,4.9604917365132195
OC9,1.875,215.5609264012299,9.785779603614728,2.3072988813305195,8.61176494548547
OC9,1.875,231.70490229779236,3.5172735678544966,2.163242279140562,4.9454036439461
OC9,2.5,219.29198971049308,13.663691335925202,2.0762786481993123,9.571720728446389
OC9,1.875,178.7972374253194,2.9861519329041752,4.294433689276202,4.542757738631667
OC9,2.5,218.98412800493398,3.1668926757045606,2.5890934638757988,3.9861683805537163
OC9,1.875,222.5965095606296,16.39402768397965,1.9673067170580498,10.094471646341674
OC9,3.125,232.27639822148367,3.6529724798050696,2.1725508031002736,4.776566955392408
OC9,3.125,212.85126979053385,9.61064250085295,2.334512598622018,8.508237441821564
OC9,1.875,225.7883376335807,3.051385675728842,2.2318061244324743,4.676547286406459
OC9,3.125,206.7579643974868,5.304345437572107,2.937234832428244,6.692935021047646
OC9,3.125,227.880455589614,3.0939175297280967,2.2258654307903134,4.644620405614233
OC9,1.875,222.7097838575783,20.1611876436741,1.8589715160787044,10.708353962297728
OC9,2.5,230.07807052910212,3.1086536050932247,2.306389046121733,4.5528461005558265
OC9,2.5,102.62752668119906,2.0658326599881356,15.335341282877542,1.905505562998259
OC9,1.875,242.85816171710172,3.7037474519179296,1.9338724096195938,5.421636439325603
OC9,1.875,107.48742874594477,2.334229374779689,14.133062634930566,1.8204310197714209
OC9,0.0,154.9909730560996,7.392108860084188,5.327145759680732,3.7818962365331337
OC9,1.875,181.56688415103295,4.06643400111579,4.671739738195925,3.6149441260444957
OC9,2.5,175.34201937902534,3.749317485800627,5.512663437830518,3.6856656685349893
OC9,3.125,199.95083124903107,3.3569352713867877,3.0549518839286787,3.5310580689498807
OC9,2.5,218.53099034190865,17.123957111072556,1.9423330588371206,10.222374664151266
OC9,3.125,231.27598146774116,2.8844372302202705,2.4882064291238866,4.170607039888539
OC9,1.875,211.47543039131554,11.625799161972642,2.1674090497866603,9.148434626104258
OC9,1.875,239.1489386496622,3.4986998373939837,1.9910996056826717,5.357008493978844
OC9,1.875,208.24623857568514,9.550266486952813,2.3409306700760744,8.453616975062701
OC9,1.875,208.41845864098752,9.040276908572348,2.385019891094138,8.262542462888911
OC9,3.125,231.85445382878495,3.178070502042944,2.339132438603291,4.477632316643838
OC9,1.875,220.18484436749333,9.57029852084376,2.3097467405712213,8.616374860681976
OC9,1.875,234.9381200730977,4.876618783604968,1.9974178591276766,5.299884711966687
OC9,1.875,212.34249679570075,11.015713129571097,2.2376336952082334,8.773495318755943
OC9,1.875,239.51272561244306,3.037732478622251,2.2011137400978407,4.702383643991026
OC9,1.875,215.83242541015915,7.787587175670515,2.5099119793693725,7.930677764246264
OC9,1.875,241.946619008776,3.459946671685258,2.2275962246734964,4.753353865354116
OC9,2.5,104.63234132881253,2.5221981471970003,14.203146241330886,2.0348083980082934
OC9,0.625,96.16090718957669,2.114180753982475,14.681389310679814,1.685253910677365
OC9,0.0,170.65740259329456,6.627676402267317,5.066810922161712,3.8399073251186633
OC9,1.875,237.0228874576358,3.3712147373854195,2.0220000133845866,5.174488405411284
OC9,1.875,173.61246186342828,2.581408470630568,5.709216003746818,2.741576074495661
OC9,2.5,174.83909813991076,3.878350191090529,5.12071693854043,3.8054418666137617
OC9,1.875,224.11077611966127,2.7579854049640757,2.437657522378042,4.273121287291556
OC9,1.875,216.7629152776222,8.77080328547312,2.3610669734674525,8.382039337467704
OC9,2.5,239.2699503214425,3.285068259842087,2.194864368395023,4.756373059003129
OC9,1.875,209.01171625526035,9.766226726803657,2.31677924351401,8.589359584306749
OC9,1.875,222.10997967118104,3.2362482528095833,2.409820225792594,4.28652307314855
OC9,1.875,209.09616080593904,8.74998789796018,2.394357364592309,8.228793314800278
OC9,1.875,230.4545482003751,3.3652294189210528,2.4222174677006656,4.2781885867733385
OC9,1.875,219.91316901204772,11.608112271326702,2.191464025834671,9.063615585674455
OC9,1.875,214.85919589016206,12.752784439937075,2.130048291583727,9.367350709295275
OC9,3.75,229.75779495423504,2.911051697583307,2.2858322151643606,4.574575697476607
OC9,2.5,210.1255694607549,7.613431341492894,2.4600957134311088,7.973176823125783
OC9,2.5,229.59362724021062,3.662123595475483,2.426894614901467,4.291571031164395
OC9,1.875,214.56296955534856,11.34630765376087,2.2046895121384873,9.020866324033538
OC9,2.5,108.69418950297842,3.034288994866201,13.300587197062567,2.163241898549742
OC9,1.875,101.95554113501412,2.8153775490453183,12.982596551273518,1.9538493243488915
OC9,0.625,132.31341074989044,3.7091356871450523,7.091683316962133,2.5570921161448745
OC9,0.0,186.7052941911121,6.160959812532872,3.392888348475406,5.7379715674251655
OC9,3.125,181.16730086354423,3.599069837155715,5.3779507398053,3.0832736393937887
OC9,1.875,217.46890570186787,19.23366236073764,1.8654151505346528,10.592836395874944
OC9,1.875,199.78463739017718,2.5078058103212135,4.692040383239224,3.000062094581151
OC9,2.5,241.56809801999654,3.8268166076022,1.7959131803899546,5.787830246194312
OC9,2.5,220.90681316703663,10.740360304926398,2.2245360235244678,8.864660334318522
OC9,1.875,232.26003922817188,3.187340370873216,2.3778714405547214,4.4000775532083365
OC9,1.875,216.3361053785384,12.81112077188334,2.1302766847276673,9.282114392350792
OC9,1.875,216.77563258692405,2.9003188046609227,2.562584371284544,4.165212858786616
OC9,1.875,218.23486547919177,15.097747145022408,2.00420215338441,9.842858462000823
OC9,1.875,243.07795023545233,3.6343045073905578,1.9770695356801329,5.3062783380509835
OC9,1.875,205.88585982206547,6.711650313773485,2.68577649646339,7.408193924997073
OC9,1.875,232.35588558302823,4.158449826096954,2.4828700838786895,4.376875202033715
OC9,2.5,212.58491289279482,7.94724351639914,2.445349551896832,8.08365515051485
OC9,1.875,217.12463275293825,9.14747301767835,2.4002073299273783,8.311469493180658
OC9,1.875,239.71774130784462,3.350572387531828,2.013773054264468,5.208349745662333
OC9,1.875,211.9643391002179,8.863948857381345,2.3989253177813823,8.220246000920774
OC9,1.875,93.52466216381686,1.9616381613695881,15.838407585217663,1.820322282709067
OC9,0.0,151.64251053197432,3.027289345552546,5.674932662223998,3.3841133927171105
OC9,0.0,175.4947004609722,3.384341107898577,5.361500544939854,3.324694243820127
OC9,1.875,187.0938965860734,2.935054511025282,4.646458995624621,4.176783469578665
OC9,3.125,190.47249566862533,7.311870525609265,3.2803763482483292,5.189904699224835
OC9,1.875,216.89863710301321,12.4874673514308,2.138311329010948,9.251805551696965
OC9,3.75,227.69521594667842,3.5675908777012095,1.98694022121159,5.212949357723526
OC9,3.125,220.55714245557874,11.975167459711429,2.147645732368718,9.202495412593906
OC9,1.875,236.85772972122172,4.0526117591545,1.931726963286431,5.418810576724287
OC9,1.875,240.47948151080723,3.5705622760262434,2.2084115325027396,4.755391984436203
OC9,1.875,217.27362140670562,7.969331535869075,2.4742555667494,8.01437648215602
OC9,1.875,231.58007242947886,3.3308920353258307,2.334664245354037,4.5405739373853615
OC9,1.875,215.18456795638323,9.964839433075076,2.2983262989194317,8.617228604272384
OC9,1.875,227.28099651894897,2.8779155641571865,2.5793812074098903,4.001893688822114
OC9,1.875,214.92283259242137,11.040895302021823,2.1798194420508716,9.029152367079714
OC9,1.875,234.2718952487994,2.990814982878449,2.4140160439199922,4.3614819903611854
OC9,2.5,215.58926618051575,10.339356891855463,2.239877569091076,8.829012140170192
OC9,1.875,143.69267558235944,12.800339150737825,4.9678551467109875,4.338571297568856
OC9,1.875,93.52084802412614,3.5867710551061447,11.30947235878936,2.3898606091021284
OC9,1.875,221.6031595792231,16.554702123711685,1.9509476730548685,10.096514707724827
