µÁ—π(V),x÷·(s)
4.562,0.0
6.516,0.0008004002001000501
3.781,0.0016008004002001002
6.906,0.0024012006003001503
6.125,0.0032016008004002003
4.953,0.004002001000500251
6.516,0.004802401200600301
6.125,0.005602801400700351
7.688,0.006403201600800401
5.344,0.007203601800900451
8.078,0.008004002001000501
8.078,0.00880440220110055
7.688,0.009604802401200601
8.469,0.01040520260130065
5.344,0.011205602801400701
4.953,0.01200600300150075
5.344,0.012806403201600801
6.906,0.013606803401700852
4.953,0.014407203601800901
5.734,0.015207603801900952
5.734,0.016008004002001003
4.172,0.01680840420210105
4.172,0.0176088044022011
4.172,0.018409204602301152
5.734,0.019209604802401203
4.562,0.020010005002501254
4.172,0.0208104052026013
3.391,0.02161080540270135
5.344,0.022411205602801403
5.344,0.023211605802901453
4.172,0.0240120060030015
4.562,0.02481240620310155
3.0,0.025612806403201602
2.219,0.026413206603301653
1.828,0.027213606803401704
3.391,0.02801400700350175
1.047,0.028814407203601802
4.172,0.029614807403701853
-0.516,0.030415207603801904
2.219,0.03121560780390195
-0.125,0.032016008004002006
1.047,0.03281640820410205
-1.688,0.0336168084042021
1.047,0.034417208604302155
2.219,0.0352176088044022
2.219,0.036018009004502256
0.266,0.036818409204602304
0.266,0.03761880940470235
1.047,0.038419209604802405
0.266,0.03921960980490245
-4.031,0.04002001000500251
-4.031,0.040820410205102554
-4.031,0.0416208104052026
-3.25,0.042421210605302656
-4.422,0.0432216108054027
-3.25,0.04402201100550275
-4.422,0.044822411205602805
-1.688,0.04562281140570285
-2.469,0.04642321160580291
-0.906,0.047223611805902954
-4.422,0.048024012006003
-2.859,0.048824412206103056
-3.641,0.0496248124062031
-4.422,0.05042521260630316
-4.031,0.051225612806403205
-6.766,0.05202601300650325
-6.766,0.052826413206603307
-6.766,0.053626813406703354
-6.375,0.05442721360680341
-6.375,0.055227613806903456
-6.766,0.0560280140070035
-5.984,0.05682841420710356
-8.719,0.057628814407203605
-8.328,0.05842921460730366
-6.375,0.059229614807403706
-6.766,0.060030015007503754
-6.766,0.06083041520760381
-5.203,0.061630815407703855
-7.547,0.0624312156078039
-6.375,0.06323161580790396
-6.766,0.06403201600800401
-9.891,0.06483241620810405
-7.547,0.0656328164082041
-8.328,0.06643321660830416
-9.109,0.0672336168084042
-9.5,0.06803401700850426
-8.719,0.06883441720860431
-9.109,0.06963481740870435
-10.281,0.0704352176088044
-8.328,0.07123561780890446
-9.109,0.07203601800900451
-7.938,0.07283641820910455
-6.766,0.07363681840920461
-6.375,0.07443721860930466
-7.547,0.0752376188094047
-5.984,0.07603801900950476
-8.719,0.07683841920960481
-8.328,0.07763881940970485
-11.453,0.0784392196098049
-11.062,0.07923961980990496
-8.328,0.08004002001000501
-8.719,0.08084042021010505
-9.109,0.08164082041020511
-7.547,0.08244122061030516
-12.234,0.0832416208104052
-9.891,0.08404202101050526
-10.281,0.08484242121060531
-9.891,0.08564282141070535
-12.234,0.0864432216108054
-10.281,0.08724362181090546
-9.891,0.0880440220110055
-6.766,0.08884442221110556
-5.984,0.08964482241120561
-9.109,0.09044522261130566
-9.109,0.0912456228114057
-7.938,0.09204602301150576
-10.281,0.09284642321160581
-12.625,0.09364682341170585
-13.797,0.09444722361180591
-9.891,0.09524762381190596
-10.672,0.096048024012006
-11.062,0.09684842421210606
-12.234,0.09764882441220611
-9.109,0.09844922461230617
-11.062,0.0992496248124062
-10.281,0.10005002501250626
-10.281,0.10085042521260631
-8.719,0.10165082541270636
-7.938,0.10245122561280641
-11.844,0.10325162581290646
-13.406,0.1040520260130065
-13.016,0.10485242621310656
-11.062,0.10565282641320661
-12.234,0.10645322661330665
-11.453,0.10725362681340671
-10.672,0.10805402701350676
-11.844,0.10885442721360682
-12.625,0.10965482741370686
-11.062,0.11045522761380691
-13.797,0.11125562781390697
-14.578,0.112056028014007
-13.016,0.11285642821410706
-14.188,0.11365682841420711
-11.453,0.11445722861430715
-11.453,0.11525762881440721
-11.062,0.11605802901450726
-12.625,0.11685842921460732
-13.406,0.11765882941470736
-15.75,0.11845922961480741
-14.188,0.11925962981490747
-15.75,0.12006003001500751
-15.75,0.12086043021510756
-15.75,0.12166083041520762
-14.188,0.12246123061530766
-18.484,0.12326163081540771
-18.484,0.12406203101550776
-17.703,0.1248624312156078
-13.797,0.12566283141570786
-15.75,0.12646323161580791
-13.406,0.12726363181590797
-15.75,0.12806403201600802
-15.359,0.12886443221610805
-14.578,0.1296648324162081
-16.922,0.13046523261630816
-19.266,0.1312656328164082
-19.266,0.13206603301650827
-19.266,0.13286643321660832
-20.828,0.13366683341670837
-20.438,0.1344672336168084
-18.875,0.13526763381690846
-22.391,0.1360680340170085
-20.438,0.13686843421710856
-20.438,0.13766883441720862
-20.438,0.13846923461730867
-19.656,0.1392696348174087
-20.047,0.14007003501750875
-21.219,0.1408704352176088
-22.391,0.14167083541770886
-20.438,0.14247123561780892
-20.828,0.14327163581790897
-21.219,0.14407203601800903
-22.781,0.14487243621810905
-23.172,0.1456728364182091
-22.781,0.14647323661830916
-23.953,0.14727363681840921
-22.391,0.14807403701850927
-23.953,0.14887443721860932
-23.953,0.14967483741870938
-23.953,0.1504752376188094
-23.953,0.15127563781890946
-23.562,0.1520760380190095
-20.438,0.15287643821910957
-22.781,0.15367683841920962
-22.391,0.15447723861930968
-23.172,0.1552776388194097
-21.219,0.15607803901950976
-23.953,0.1568784392196098
-22.781,0.15767883941970987
-24.734,0.15847923961980992
-26.688,0.15927963981990997
-25.516,0.16008004002001003
-25.125,0.16088044022011005
-25.516,0.1616808404202101
-26.297,0.16248124062031016
-23.953,0.16328164082041022
-26.297,0.16408204102051027
-23.172,0.16488244122061033
-26.297,0.16568284142071035
-23.562,0.1664832416208104
-25.125,0.16728364182091046
-24.734,0.16808404202101052
-24.344,0.16888444222111057
-23.953,0.16968484242121062
-25.516,0.17048524262131068
-26.688,0.1712856428214107
-25.125,0.17208604302151076
-26.688,0.1728864432216108
-27.469,0.17368684342171087
-26.688,0.17448724362181092
-25.906,0.17528764382191098
-25.516,0.176088044022011
-26.297,0.17688844422211106
-25.516,0.1776888444222111
-24.734,0.17848924462231117
-25.125,0.17928964482241122
-25.516,0.18009004502251127
-24.344,0.18089044522261133
-22.391,0.18169084542271136
-24.734,0.1824912456228114
-22.781,0.18329164582291146
-25.516,0.18409204602301152
-23.953,0.18489244622311157
-27.078,0.18569284642321163
-23.562,0.18649324662331168
-25.125,0.1872936468234117
-25.125,0.18809404702351176
-25.125,0.18889444722361182
-23.172,0.18969484742371187
-26.297,0.19049524762381193
-24.734,0.19129564782391198
-24.344,0.192096048024012
-21.609,0.19289644822411206
-25.906,0.19369684842421211
-25.906,0.19449724862431217
-20.828,0.19529764882441222
-21.219,0.19609804902451228
-23.953,0.19689844922461233
-22.391,0.19769884942471236
-24.344,0.1984992496248124
-22.391,0.19929964982491247
-24.344,0.20010005002501252
-23.562,0.20090045022511258
-24.734,0.20170085042521263
-23.172,0.20250125062531266
-24.734,0.2033016508254127
-26.688,0.20410205102551277
-23.562,0.20490245122561282
-23.953,0.20570285142571287
-23.562,0.20650325162581293
-23.953,0.20730365182591298
-21.609,0.208104052026013
-20.438,0.20890445222611306
-22.391,0.20970485242621312
-23.172,0.21050525262631317
-24.344,0.21130565282641323
-24.734,0.21210605302651328
-28.25,0.2129064532266133
-25.125,0.21370685342671336
-25.906,0.21450725362681342
-23.953,0.21530765382691347
-24.734,0.21610805402701352
-23.562,0.21690845422711358
-24.344,0.21770885442721363
-22.0,0.21850925462731366
-23.562,0.2193096548274137
-25.516,0.22011005502751377
-23.562,0.22091045522761382
-22.391,0.22171085542771388
-22.391,0.22251125562781393
-23.953,0.22331165582791396
-24.344,0.224112056028014
-22.781,0.22491245622811407
-24.734,0.22571285642821412
-23.953,0.22651325662831417
-26.688,0.22731365682841423
-26.297,0.22811405702851428
-24.344,0.2289144572286143
-25.906,0.22971485742871436
-25.906,0.23051525762881442
-23.562,0.23131565782891447
-22.391,0.23211605802901453
-25.906,0.23291645822911458
-23.953,0.23371685842921464
-22.0,0.23451725862931466
-23.172,0.23531765882941472
-23.562,0.23611805902951477
-23.562,0.23691845922961483
-26.688,0.23771885942971488
-25.906,0.23851925962981493
-26.688,0.23931965982991496
-26.688,0.24012006003001501
-26.297,0.24092046023011507
-25.125,0.24172086043021512
-24.734,0.24252126063031518
-25.516,0.24332166083041523
-23.562,0.24412206103051529
-25.906,0.2449224612306153
-25.906,0.24572286143071537
-24.734,0.24652326163081542
-27.859,0.24732366183091548
-26.297,0.24812406203101553
-23.562,0.24892446223111558
-24.344,0.2497248624312156
-23.562,0.2505252626313157
-24.344,0.2513256628314157
-26.688,0.2521260630315158
-24.734,0.25292646323161583
-27.469,0.25372686343171585
-24.734,0.25452726363181594
-26.688,0.25532766383191596
-23.953,0.25612806403201605
-23.953,0.25692846423211607
-24.344,0.2577288644322161
-24.344,0.2585292646323162
-23.172,0.2593296648324162
-25.516,0.2601300650325163
-23.562,0.2609304652326163
-23.172,0.2617308654327164
-25.125,0.2625312656328164
-24.734,0.26333166583291645
-21.609,0.26413206603301653
-25.906,0.26493246623311656
-25.516,0.26573286643321664
-23.172,0.26653326663331667
-26.688,0.26733366683341675
-22.391,0.2681340670335168
-22.781,0.2689344672336168
-22.391,0.2697348674337169
-23.562,0.2705352676338169
-21.609,0.271335667833917
-21.609,0.272136068034017
-22.391,0.2729364682341171
-22.391,0.27373686843421713
-22.781,0.27453726863431716
-20.828,0.27533766883441724
-20.828,0.27613806903451726
-20.438,0.27693846923461735
-21.219,0.2777388694347174
-20.047,0.2785392696348174
-20.438,0.2793396698349175
-21.609,0.2801400700350175
-19.266,0.2809404702351176
-22.391,0.2817408704352176
-20.438,0.2825412706353177
-20.828,0.2833416708354177
-21.219,0.28414207103551775
-18.094,0.28494247123561783
-18.875,0.28574287143571786
-17.312,0.28654327163581794
-20.438,0.28734367183591797
-15.359,0.28814407203601805
-17.312,0.2889444722361181
-14.969,0.2897448724362181
-18.484,0.2905452726363182
-21.609,0.2913456728364182
-17.703,0.2921460730365183
-18.875,0.2929464732366183
-19.656,0.2937468734367184
-18.484,0.29454727363681843
-14.969,0.29534767383691846
-16.531,0.29614807403701854
-15.75,0.29694847423711856
-16.141,0.29774887443721865
-14.969,0.2985492746373187
-15.75,0.29934967483741876
-14.969,0.3001500750375188
-14.969,0.3009504752376188
-15.359,0.3017508754377189
-14.969,0.3025512756378189
-16.531,0.303351675837919
-14.969,0.304152076038019
-14.969,0.30495247623811905
-15.75,0.30575287643821913
-13.016,0.30655327663831916
-17.312,0.30735367683841924
-13.797,0.30815407703851927
-15.359,0.30895447723861935
-16.141,0.3097548774387194
