µÁ—π(V),x÷·(s)
-0.906,0.0
-0.516,0.0008004002001000501
-0.125,0.0016008004002001002
1.047,0.0024012006003001503
1.047,0.0032016008004002003
-0.906,0.004002001000500251
1.438,0.004802401200600301
0.656,0.005602801400700351
-0.125,0.006403201600800401
2.219,0.007203601800900451
0.656,0.008004002001000501
1.438,0.00880440220110055
2.609,0.009604802401200601
4.172,0.01040520260130065
3.391,0.011205602801400701
2.219,0.01200600300150075
2.609,0.012806403201600801
1.828,0.013606803401700852
3.391,0.014407203601800901
3.391,0.015207603801900952
4.562,0.016008004002001003
4.953,0.01680840420210105
5.344,0.0176088044022011
6.516,0.018409204602301152
3.781,0.019209604802401203
4.953,0.020010005002501254
4.562,0.0208104052026013
7.297,0.02161080540270135
6.516,0.022411205602801403
6.516,0.023211605802901453
6.906,0.0240120060030015
6.516,0.02481240620310155
8.078,0.025612806403201602
6.125,0.026413206603301653
6.125,0.027213606803401704
5.734,0.02801400700350175
6.906,0.028814407203601802
5.734,0.029614807403701853
7.688,0.030415207603801904
6.516,0.03121560780390195
5.734,0.032016008004002006
8.078,0.03281640820410205
4.562,0.0336168084042021
6.906,0.034417208604302155
8.078,0.0352176088044022
8.078,0.036018009004502256
8.469,0.036818409204602304
6.906,0.03761880940470235
6.125,0.038419209604802405
5.344,0.03921960980490245
5.344,0.04002001000500251
3.391,0.040820410205102554
6.906,0.0416208104052026
4.562,0.042421210605302656
7.688,0.0432216108054027
8.469,0.04402201100550275
8.469,0.044822411205602805
8.078,0.04562281140570285
5.344,0.04642321160580291
3.781,0.047223611805902954
3.391,0.048024012006003
3.781,0.048824412206103056
5.734,0.0496248124062031
5.344,0.05042521260630316
4.953,0.051225612806403205
4.562,0.05202601300650325
4.953,0.052826413206603307
3.781,0.053626813406703354
2.609,0.05442721360680341
3.391,0.055227613806903456
3.0,0.0560280140070035
3.0,0.05682841420710356
4.172,0.057628814407203605
3.391,0.05842921460730366
5.344,0.059229614807403706
6.125,0.060030015007503754
3.391,0.06083041520760381
3.391,0.061630815407703855
4.953,0.0624312156078039
2.609,0.06323161580790396
4.172,0.06403201600800401
3.781,0.06483241620810405
3.0,0.0656328164082041
3.781,0.06643321660830416
4.172,0.0672336168084042
3.391,0.06803401700850426
3.0,0.06883441720860431
4.172,0.06963481740870435
3.391,0.0704352176088044
4.562,0.07123561780890446
1.828,0.07203601800900451
3.781,0.07283641820910455
4.562,0.07363681840920461
3.781,0.07443721860930466
3.391,0.0752376188094047
4.562,0.07603801900950476
6.906,0.07683841920960481
5.734,0.07763881940970485
5.344,0.0784392196098049
3.391,0.07923961980990496
5.734,0.08004002001000501
2.609,0.08084042021010505
4.172,0.08164082041020511
4.562,0.08244122061030516
5.344,0.0832416208104052
6.516,0.08404202101050526
7.688,0.08484242121060531
8.469,0.08564282141070535
7.688,0.0864432216108054
7.297,0.08724362181090546
6.125,0.0880440220110055
6.516,0.08884442221110556
8.078,0.08964482241120561
7.688,0.09044522261130566
8.469,0.0912456228114057
8.469,0.09204602301150576
10.031,0.09284642321160581
8.078,0.09364682341170585
8.078,0.09444722361180591
7.297,0.09524762381190596
7.688,0.096048024012006
9.25,0.09684842421210606
8.078,0.09764882441220611
9.25,0.09844922461230617
8.859,0.0992496248124062
10.031,0.10005002501250626
11.594,0.10085042521260631
12.375,0.10165082541270636
11.594,0.10245122561280641
11.984,0.10325162581290646
11.203,0.1040520260130065
10.812,0.10485242621310656
10.422,0.10565282641320661
12.375,0.10645322661330665
11.594,0.10725362681340671
13.156,0.10805402701350676
11.594,0.10885442721360682
12.375,0.10965482741370686
10.812,0.11045522761380691
11.984,0.11125562781390697
12.766,0.112056028014007
10.031,0.11285642821410706
10.422,0.11365682841420711
10.812,0.11445722861430715
10.422,0.11525762881440721
11.594,0.11605802901450726
11.984,0.11685842921460732
13.547,0.11765882941470736
10.812,0.11845922961480741
13.938,0.11925962981490747
11.594,0.12006003001500751
10.812,0.12086043021510756
10.031,0.12166083041520762
9.25,0.12246123061530766
10.812,0.12326163081540771
10.812,0.12406203101550776
10.422,0.1248624312156078
9.641,0.12566283141570786
11.594,0.12646323161580791
10.812,0.12726363181590797
8.469,0.12806403201600802
10.031,0.12886443221610805
6.906,0.1296648324162081
7.297,0.13046523261630816
8.859,0.1312656328164082
8.469,0.13206603301650827
7.688,0.13286643321660832
7.688,0.13366683341670837
8.859,0.1344672336168084
6.516,0.13526763381690846
6.125,0.1360680340170085
7.297,0.13686843421710856
6.125,0.13766883441720862
6.125,0.13846923461730867
5.344,0.1392696348174087
4.953,0.14007003501750875
6.906,0.1408704352176088
7.297,0.14167083541770886
6.516,0.14247123561780892
6.516,0.14327163581790897
4.562,0.14407203601800903
6.516,0.14487243621810905
4.953,0.1456728364182091
4.562,0.14647323661830916
3.781,0.14727363681840921
5.344,0.14807403701850927
4.172,0.14887443721860932
6.125,0.14967483741870938
4.562,0.1504752376188094
5.734,0.15127563781890946
5.344,0.1520760380190095
3.391,0.15287643821910957
3.781,0.15367683841920962
2.609,0.15447723861930968
3.781,0.1552776388194097
3.391,0.15607803901950976
3.781,0.1568784392196098
3.781,0.15767883941970987
3.391,0.15847923961980992
2.609,0.15927963981990997
3.391,0.16008004002001003
3.0,0.16088044022011005
3.0,0.1616808404202101
1.828,0.16248124062031016
3.0,0.16328164082041022
2.609,0.16408204102051027
2.609,0.16488244122061033
2.609,0.16568284142071035
3.391,0.1664832416208104
4.953,0.16728364182091046
3.781,0.16808404202101052
2.609,0.16888444222111057
1.828,0.16968484242121062
3.0,0.17048524262131068
1.828,0.1712856428214107
1.047,0.17208604302151076
1.828,0.1728864432216108
1.438,0.17368684342171087
2.219,0.17448724362181092
1.047,0.17528764382191098
1.828,0.176088044022011
1.047,0.17688844422211106
1.047,0.1776888444222111
1.438,0.17848924462231117
0.266,0.17928964482241122
2.219,0.18009004502251127
1.438,0.18089044522261133
-0.125,0.18169084542271136
3.0,0.1824912456228114
0.266,0.18329164582291146
2.609,0.18409204602301152
1.828,0.18489244622311157
1.047,0.18569284642321163
1.828,0.18649324662331168
1.047,0.1872936468234117
0.266,0.18809404702351176
0.656,0.18889444722361182
-0.125,0.18969484742371187
0.266,0.19049524762381193
-0.516,0.19129564782391198
0.656,0.192096048024012
-0.516,0.19289644822411206
-2.469,0.19369684842421211
-0.906,0.19449724862431217
-1.688,0.19529764882441222
0.266,0.19609804902451228
-1.297,0.19689844922461233
-1.297,0.19769884942471236
0.656,0.1984992496248124
0.266,0.19929964982491247
-2.078,0.20010005002501252
-1.688,0.20090045022511258
-3.25,0.20170085042521263
-3.641,0.20250125062531266
-3.25,0.2033016508254127
-2.469,0.20410205102551277
-1.297,0.20490245122561282
-2.078,0.20570285142571287
-3.641,0.20650325162581293
-2.469,0.20730365182591298
-4.812,0.208104052026013
-2.859,0.20890445222611306
-5.203,0.20970485242621312
-4.812,0.21050525262631317
-3.25,0.21130565282641323
-3.641,0.21210605302651328
-5.203,0.2129064532266133
-6.375,0.21370685342671336
-4.812,0.21450725362681342
-5.984,0.21530765382691347
-8.328,0.21610805402701352
-6.375,0.21690845422711358
-6.766,0.21770885442721363
-5.203,0.21850925462731366
-6.766,0.2193096548274137
-6.375,0.22011005502751377
-6.766,0.22091045522761382
