电压(V),x轴(s)
16.201643750000013,0.0
14.522093750000012,0.0008004002001
14.717593750000013,0.0016008004002001
16.006143750000014,0.0024012006003001
18.296518750000008,0.0032016008004002
15.83596875000001,0.0040020010005002
18.43361875000001,0.0048024012006003
18.31606875000001,0.0056028014007003
18.812037500000013,0.0064032016008004
18.69448750000001,0.0072036018009004
19.730137500000016,0.0080040020010005
19.222587500000014,0.0088044022011005
21.40481250000001,0.0096048024012006
18.553262500000006,0.0104052026013006
19.588162500000006,0.0112056028014007
20.09571250000001,0.0120060030015007
21.68313750000001,0.0128064032016008
20.78458750000001,0.0136068034017008
17.52248750000001,0.0144072036018009
20.374037500000014,0.0152076038019009
20.33971250000001,0.016008004002001
20.84826250000001,0.016808404202101
21.043262500000008,0.0176088044022011
20.144712500000015,0.0184092046023011
20.13234375000001,0.0192096048024012
20.13234375000001,0.0200100050025012
17.78896875000001,0.0208104052026013
18.68751875000001,0.0216108054027013
18.98539375000001,0.0224112056028014
19.102943750000012,0.0232116058029014
18.84829375000001,0.0240120060030015
18.965843750000012,0.0248124062031015
18.162262500000008,0.0256128064032016
20.232812500000012,0.0264132066033016
18.924712500000012,0.0272136068034017
18.80716250000001,0.0280140070035017
16.82983750000001,0.0288144072036018
16.71228750000001,0.0296148074037018
16.77106250000001,0.0304152076038019
16.77106250000001,0.0312156078039019
17.368768750000008,0.032016008004002
17.48631875000001,0.032816408204102
17.17326875000001,0.0336168084042021
17.68181875000001,0.0344172086043021
14.815593750000009,0.0352176088044022
15.323143750000007,0.0360180090045022
15.06936875000001,0.0368184092046023
15.069368750000008,0.0376188094047023
14.256262500000012,0.0384192096048024
15.544812500000013,0.0392196098049024
13.201437500000006,0.0400200100050025
13.201437500000006,0.0408204102051025
12.435087500000009,0.0416208104052026
11.536537500000009,0.0424212106053026
11.927537500000009,0.0432216108054027
12.04408750000001,0.0440220110055027
12.82851875000001,0.0448224112056028
12.319968750000008,0.0456228114057028
14.136618750000007,0.0464232116058029
14.019068750000006,0.0472236118059029
13.63394375000001,0.048024012006003
12.344393750000012,0.048824412206103
7.911293750000007,0.0496248124062031
8.418843750000008,0.0504252126063031
8.53848750000001,0.0512256128064032
9.82703750000001,0.0520260130065032
10.628587500000005,0.0528264132066033
11.136137500000007,0.0536268134067033
11.38516250000001,0.0544272136068034
13.845712500000008,0.0552276138069034
12.694262500000008,0.0560280140070035
13.201812500000006,0.0568284142071035
12.070943750000009,0.0576288144072036
10.391393750000006,0.0584292146073036
10.64529375000001,0.0592296148074037
11.543843750000008,0.0600300150075037
12.18361875000001,0.0608304152076038
11.676068750000008,0.0616308154077038
12.43751875000001,0.0624312156078039
9.585968750000006,0.0632316158079039
10.010075000000006,0.064032016008004
10.518625000000005,0.064832416208104
12.608725000000007,0.0656328164082041
12.491175000000009,0.0664332166083041
11.084575000000005,0.0672336168084042
11.593125000000004,0.0680340170085042
10.830675000000006,0.0688344172086043
12.120225000000008,0.0696348174087043
10.508943750000004,0.0704352176088044
7.657393750000004,0.0712356178089044
8.301293750000003,0.0720360180090045
