µÁ—π(V),x÷·(s)
-15.75,0.0
-9.5,0.0008004002001000501
-10.281,0.0016008004002001002
-12.625,0.0024012006003001503
-15.75,0.0032016008004002003
-12.625,0.004002001000500251
-13.797,0.004802401200600301
-12.234,0.005602801400700351
-11.844,0.006403201600800401
-12.625,0.007203601800900451
-11.844,0.008004002001000501
-14.188,0.00880440220110055
-12.625,0.009604802401200601
-16.531,0.01040520260130065
-15.75,0.011205602801400701
-13.016,0.01200600300150075
-13.016,0.012806403201600801
-12.234,0.013606803401700852
-13.406,0.014407203601800901
-13.797,0.015207603801900952
-12.625,0.016008004002001003
-9.891,0.01680840420210105
-11.453,0.0176088044022011
-13.797,0.018409204602301152
-13.016,0.019209604802401203
-15.75,0.020010005002501254
-14.188,0.0208104052026013
-14.969,0.02161080540270135
-11.844,0.022411205602801403
-12.234,0.023211605802901453
-14.578,0.0240120060030015
-12.234,0.02481240620310155
-13.016,0.025612806403201602
-11.453,0.026413206603301653
-14.188,0.027213606803401704
-14.188,0.02801400700350175
-14.578,0.028814407203601802
-11.844,0.029614807403701853
-11.453,0.030415207603801904
-9.891,0.03121560780390195
-11.453,0.032016008004002006
-13.016,0.03281640820410205
-14.188,0.0336168084042021
-13.016,0.034417208604302155
-15.75,0.0352176088044022
-10.672,0.036018009004502256
-15.359,0.036818409204602304
-13.016,0.03761880940470235
-12.625,0.038419209604802405
-14.188,0.03921960980490245
-10.281,0.04002001000500251
-10.281,0.040820410205102554
-11.453,0.0416208104052026
-9.109,0.042421210605302656
-14.969,0.0432216108054027
-13.016,0.04402201100550275
-14.188,0.044822411205602805
-10.281,0.04562281140570285
-15.75,0.04642321160580291
-12.234,0.047223611805902954
-13.797,0.048024012006003
-13.797,0.048824412206103056
-13.406,0.0496248124062031
-11.844,0.05042521260630316
-11.453,0.051225612806403205
-7.938,0.05202601300650325
-9.891,0.052826413206603307
-11.453,0.053626813406703354
-9.5,0.05442721360680341
-11.844,0.055227613806903456
-10.672,0.0560280140070035
-15.359,0.05682841420710356
-13.797,0.057628814407203605
-11.453,0.05842921460730366
-13.016,0.059229614807403706
-10.281,0.060030015007503754
-11.453,0.06083041520760381
-15.359,0.061630815407703855
-11.453,0.0624312156078039
-11.844,0.06323161580790396
-9.5,0.06403201600800401
-13.016,0.06483241620810405
-12.625,0.0656328164082041
-11.844,0.06643321660830416
-13.406,0.0672336168084042
-14.578,0.06803401700850426
-15.359,0.06883441720860431
-11.844,0.06963481740870435
-13.406,0.0704352176088044
-12.625,0.07123561780890446
-6.766,0.07203601800900451
-14.188,0.07283641820910455
-9.891,0.07363681840920461
-13.016,0.07443721860930466
-13.797,0.0752376188094047
-11.453,0.07603801900950476
-10.672,0.07683841920960481
-7.156,0.07763881940970485
-8.719,0.0784392196098049
-11.844,0.07923961980990496
-15.75,0.08004002001000501
-13.016,0.08084042021010505
-13.797,0.08164082041020511
-12.625,0.08244122061030516
-13.016,0.0832416208104052
-12.625,0.08404202101050526
-12.625,0.08484242121060531
-13.406,0.08564282141070535
-11.844,0.0864432216108054
-14.578,0.08724362181090546
-13.016,0.0880440220110055
-10.672,0.08884442221110556
-9.891,0.08964482241120561
-12.625,0.09044522261130566
-13.016,0.0912456228114057
-12.234,0.09204602301150576
-16.922,0.09284642321160581
-12.234,0.09364682341170585
-13.797,0.09444722361180591
-9.891,0.09524762381190596
-11.062,0.096048024012006
-13.406,0.09684842421210606
-9.5,0.09764882441220611
-14.578,0.09844922461230617
-9.5,0.0992496248124062
-14.578,0.10005002501250626
-11.453,0.10085042521260631
-11.062,0.10165082541270636
-10.281,0.10245122561280641
-10.672,0.10325162581290646
-11.453,0.1040520260130065
-13.406,0.10485242621310656
-12.625,0.10565282641320661
-13.406,0.10645322661330665
-14.969,0.10725362681340671
-13.797,0.10805402701350676
-9.891,0.10885442721360682
-15.359,0.10965482741370686
